symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
SAIL,INE114A01011,2023-11-16,NSE,EQ,EQ,buy,false,290.000000,88.500000,63135610,1300000015583523,2023-11-16T11:40:18
TATASTEEL,INE081A01020,2023-11-16,NSE,EQ,EQ,buy,false,157.000000,124.750000,63135616,1300000015583541,2023-11-16T11:40:18
TATASTEEL,INE081A01020,2023-11-16,NSE,EQ,EQ,buy,false,47.000000,124.750000,63135615,1300000015583541,2023-11-16T11:40:18
MPHASIS,INE356A01018,2023-11-16,NSE,EQ,EQ,buy,false,1.000000,2289.100098,42959370,1200000017276715,2023-11-16T11:41:03
HCLTECH,INE860A01027,2023-11-16,NSE,EQ,EQ,buy,false,29.000000,1298.849976,22843368,1100000016044896,2023-11-16T11:41:03
OFSS,INE881D01027,2023-11-16,NSE,EQ,EQ,buy,false,8.000000,4050.850098,42959394,1200000017276875,2023-11-16T11:41:03
LTIM,INE214T01019,2023-11-16,NSE,EQ,EQ,buy,false,4.000000,5423.049805,42959398,1200000017276914,2023-11-16T11:41:03
LTIM,INE214T01019,2023-11-16,NSE,EQ,EQ,buy,false,1.000000,5423.100098,42959399,1200000017276914,2023-11-16T11:41:03
MPHASIS,INE356A01018,2023-11-16,NSE,EQ,EQ,buy,false,1.000000,2289.149902,42959371,1200000017276715,2023-11-16T11:41:03
KPITTECH,INE04I401011,2023-11-16,NSE,EQ,EQ,buy,false,8.000000,1411.199951,42959380,1200000017276819,2023-11-16T11:41:03
KPITTECH,INE04I401011,2023-11-16,NSE,EQ,EQ,buy,false,14.000000,1411.400024,42959381,1200000017276819,2023-11-16T11:41:03
PERSISTENT,INE262H01013,2023-11-16,NSE,EQ,EQ,buy,false,4.000000,6321.000000,42959376,1200000017276788,2023-11-16T11:41:03
MPHASIS,INE356A01018,2023-11-16,NSE,EQ,EQ,buy,false,11.000000,2288.899902,42959369,1200000017276715,2023-11-16T11:41:03
INFY,INE009A01021,2023-11-16,NSE,EQ,EQ,buy,false,21.000000,1433.949951,22843367,1100000016044890,2023-11-16T11:41:03
OFSS,INE881D01027,2023-11-16,NSE,EQ,EQ,buy,false,1.000000,4050.800049,42959393,1200000017276875,2023-11-16T11:41:03
OFSS,INE881D01027,2023-11-16,NSE,EQ,EQ,buy,false,2.000000,4050.800049,42959392,1200000017276875,2023-11-16T11:41:03
OFSS,INE881D01027,2023-11-16,NSE,EQ,EQ,buy,false,1.000000,4050.800049,42959391,1200000017276875,2023-11-16T11:41:03
COFORGE,INE591G01017,2023-11-16,NSE,EQ,EQ,buy,false,5.000000,5488.649902,2581403,1000000016866028,2023-11-16T11:41:03
TCS,INE467B01029,2023-11-16,NSE,EQ,EQ,buy,false,12.000000,3489.399902,63146387,1300000015639927,2023-11-16T11:41:03
NIFTYBEES,INF204KB14I2,2023-11-17,NSE,EQ,EQ,buy,false,1.000000,217.610001,40026165,1200000000220356,2023-11-17T09:15:01
MON100,INF247L01AP3,2023-11-17,NSE,EQ,EQ,buy,false,2.000000,128.220001,40026435,1200000000221058,2023-11-17T09:15:01
SBICARD,INE018E01016,2023-11-17,NSE,EQ,EQ,buy,false,24.000000,730.549988,60932611,1300000004323119,2023-11-17T09:34:02
SBICARD,INE018E01016,2023-11-17,NSE,EQ,EQ,buy,false,135.000000,730.549988,60932728,1300000004323119,2023-11-17T09:34:03
SBICARD,INE018E01016,2023-11-17,NSE,EQ,EQ,buy,false,4.000000,730.549988,60934265,1300000004323119,2023-11-17T09:34:06
SBICARD,INE018E01016,2023-11-17,NSE,EQ,EQ,buy,false,37.000000,730.549988,60934007,1300000004323119,2023-11-17T09:34:06
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,3.000000,218.369995,41424261,1200000007502371,2023-11-21T09:58:34
JUNIORBEES,INF732E01045,2023-11-21,NSE,EQ,EQ,buy,false,2.000000,497.690002,41424263,1200000007502374,2023-11-21T09:58:34
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,5.000000,129.919998,41424260,1200000007502370,2023-11-21T09:58:34
GOLDBEES,INF204KB17I5,2023-11-21,NSE,EQ,EQ,sell,false,5648.000000,51.930000,21157525,1100000006297703,2023-11-21T10:00:10
JUNIORBEES,INF732E01045,2023-11-21,NSE,EQ,EQ,sell,false,13.000000,497.410004,41455176,1200000007692644,2023-11-21T10:00:10
JUNIORBEES,INF732E01045,2023-11-21,NSE,EQ,EQ,sell,false,340.000000,497.410004,41455177,1200000007692644,2023-11-21T10:00:10
LIQUIDBEES,INF732E01037,2023-11-21,NSE,EQ,EQ,sell,false,352.000000,999.989990,41455178,1200000007692650,2023-11-21T10:00:10
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,sell,false,295.000000,218.210007,41455344,1200000007694225,2023-11-21T10:00:11
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,sell,false,159.000000,218.220001,41455343,1200000007694225,2023-11-21T10:00:11
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,sell,false,135.000000,218.240005,41455342,1200000007694225,2023-11-21T10:00:11
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,sell,false,2.000000,218.250000,41455341,1200000007694225,2023-11-21T10:00:11
JUNIORBEES,INF732E01045,2023-11-21,NSE,EQ,EQ,buy,false,648.000000,497.799988,41481526,1200000007836100,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,140.000000,218.360001,41481537,1200000007836154,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,14.000000,218.360001,41481536,1200000007836154,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,5.000000,129.919998,41481533,1200000007836150,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,320.000000,129.929993,41481534,1200000007836150,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,164.000000,129.929993,41481535,1200000007836150,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,1652.000000,129.919998,41481530,1200000007836150,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,100.000000,129.919998,41481531,1200000007836150,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,60.000000,218.360001,41481538,1200000007836154,2023-11-21T10:01:22
MON100,INF247L01AP3,2023-11-21,NSE,EQ,EQ,buy,false,25.000000,129.919998,41481532,1200000007836150,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,845.000000,218.380005,41481542,1200000007836154,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,1.000000,218.369995,41481541,1200000007836154,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,150.000000,218.369995,41481540,1200000007836154,2023-11-21T10:01:22
NIFTYBEES,INF204KB14I2,2023-11-21,NSE,EQ,EQ,buy,false,86.000000,218.369995,41481539,1200000007836154,2023-11-21T10:01:22
SBICARD,INE018E01016,2023-11-22,NSE,EQ,EQ,buy,false,1.000000,731.700012,66719348,1300000032296446,2023-11-22T15:40:01
SBICARD,INE018E01016,2023-11-22,NSE,EQ,EQ,buy,false,5.000000,731.700012,66719532,1300000032296446,2023-11-22T15:40:07
SBICARD,INE018E01016,2023-11-22,NSE,EQ,EQ,buy,false,144.000000,731.700012,66719560,1300000032296446,2023-11-22T15:40:12
INDUSINDBK,INE095A01012,2023-11-24,NSE,EQ,EQ,buy,false,6.000000,1491.349976,20019669,1100000000233863,2023-11-24T09:15:01
INFY,INE009A01021,2023-11-24,NSE,EQ,EQ,buy,false,8.000000,1446.949951,20019671,1100000000233865,2023-11-24T09:15:01
AXISBANK,INE238A01034,2023-11-24,NSE,EQ,EQ,buy,false,15.000000,1002.900024,13053,1000000000169653,2023-11-24T09:15:01
BBL,INE464A01028,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,3786.899902,13055,1000000000169688,2023-11-24T09:15:01
COFORGE,INE591G01017,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,5637.649902,13054,1000000000169656,2023-11-24T09:15:01
BRIGADE,INE791I01019,2023-11-24,NSE,EQ,EQ,buy,false,8.000000,753.000000,13057,1000000000169689,2023-11-24T09:15:01
AUBANK,INE949L01017,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,725.500000,13051,1000000000169652,2023-11-24T09:15:01
AUBANK,INE949L01017,2023-11-24,NSE,EQ,EQ,buy,false,10.000000,725.000000,13050,1000000000169652,2023-11-24T09:15:01
BRIGADE,INE791I01019,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,753.000000,13056,1000000000169689,2023-11-24T09:15:01
MINDSPACE,INE0CCU25019,2023-11-24,NSE,EQ,RR,buy,false,14.000000,319.799988,40019491,1200000000208602,2023-11-24T09:15:01
IONEXCHANG,INE570A01022,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,585.799988,20019016,1100000000231330,2023-11-24T09:15:01
BORORENEW,INE666D01022,2023-11-24,NSE,EQ,EQ,buy,false,13.000000,413.200012,13520,1000000000171885,2023-11-24T09:15:01
PRESTIGE,INE811K01011,2023-11-24,NSE,EQ,EQ,buy,false,6.000000,924.700012,40019668,1200000000209305,2023-11-24T09:15:01
PERSISTENT,INE262H01013,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,6410.000000,40019489,1200000000208598,2023-11-24T09:15:01
SHAKTIPUMP,INE908D01010,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,1024.599976,60029876,1300000000257980,2023-11-24T09:15:01
SHAKTIPUMP,INE908D01010,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,1019.950012,60029874,1300000000257980,2023-11-24T09:15:01
SHAKTIPUMP,INE908D01010,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,1020.000000,60029875,1300000000257980,2023-11-24T09:15:01
DLF,INE271C01023,2023-11-24,NSE,EQ,EQ,buy,false,10.000000,637.450012,20019690,1100000000233887,2023-11-24T09:15:01
MON100,INF247L01AP3,2023-11-24,NSE,EQ,EQ,buy,false,35.000000,129.910004,40019657,1200000000209278,2023-11-24T09:15:01
MON100,INF247L01AP3,2023-11-24,NSE,EQ,EQ,buy,false,44.000000,130.380005,40019659,1200000000209278,2023-11-24T09:15:01
MON100,INF247L01AP3,2023-11-24,NSE,EQ,EQ,buy,false,173.000000,130.369995,40019658,1200000000209278,2023-11-24T09:15:01
KARURVYSYA,INE036D01028,2023-11-24,NSE,EQ,EQ,buy,false,52.000000,151.600006,40019660,1200000000209279,2023-11-24T09:15:01
TCS,INE467B01029,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,3493.000000,60029750,1300000000257440,2023-11-24T09:15:01
SBCL,INE386D01027,2023-11-24,NSE,EQ,EQ,buy,false,14.000000,542.950012,60029877,1300000000257981,2023-11-24T09:15:01
PHOENIXLTD,INE211B01039,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,2268.000000,40020289,1200000000211664,2023-11-24T09:15:01
OFSS,INE881D01027,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,4120.000000,40020280,1200000000211646,2023-11-24T09:15:01
OFSS,INE881D01027,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,4118.799805,40020279,1200000000211646,2023-11-24T09:15:01
OFSS,INE881D01027,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,4115.000000,40020278,1200000000211646,2023-11-24T09:15:01
HCLTECH,INE860A01027,2023-11-24,NSE,EQ,EQ,buy,false,10.000000,1328.949951,20019214,1100000000231826,2023-11-24T09:15:01
HDFCBANK,INE040A01034,2023-11-24,NSE,EQ,EQ,buy,false,5.000000,1521.199951,20019014,1100000000231307,2023-11-24T09:15:01
MPHASIS,INE356A01018,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,2364.649902,40019663,1200000000209289,2023-11-24T09:15:01
MPHASIS,INE356A01018,2023-11-24,NSE,EQ,EQ,buy,false,3.000000,2364.699951,40019664,1200000000209289,2023-11-24T09:15:01
EMBASSY,INE041025011,2023-11-24,NSE,EQ,RR,buy,false,12.000000,318.890015,20019018,1100000000231332,2023-11-24T09:15:01
SBIN,INE062A01020,2023-11-24,NSE,EQ,EQ,buy,false,23.000000,562.000000,60030479,1300000000260244,2023-11-24T09:15:01
GANECOS,INE845D01014,2023-11-24,NSE,EQ,EQ,buy,false,5.000000,989.900024,20019017,1100000000231331,2023-11-24T09:15:01
NXST,INE0NDH25011,2023-11-24,NSE,EQ,RR,buy,false,32.000000,131.389999,40019669,1200000000209306,2023-11-24T09:15:01
AUBANK,INE949L01017,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,725.750000,13052,1000000000169652,2023-11-24T09:15:01
SKIPPER,INE439E01022,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,257.850006,60030480,1300000000260254,2023-11-24T09:15:01
NIFTYBEES,INF204KB14I2,2023-11-24,NSE,EQ,EQ,buy,false,144.000000,218.850006,40019486,1200000000208569,2023-11-24T09:15:01
TDPOWERSYS,INE419M01027,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,286.850006,60030482,1300000000260256,2023-11-24T09:15:01
LIQUIDBEES,INF732E01037,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,1000.000000,40019667,1200000000209301,2023-11-24T09:15:01
LTIM,INE214T01019,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,5493.899902,40019665,1200000000209290,2023-11-24T09:15:01
GODREJPROP,INE484J01027,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,1860.099976,20019215,1100000000231837,2023-11-24T09:15:01
OBEROIRLTY,INE093I01010,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,1413.849976,40020288,1200000000211663,2023-11-24T09:15:01
KOTAKBANK,INE237A01028,2023-11-24,NSE,EQ,EQ,buy,false,7.000000,1743.949951,40020277,1200000000211645,2023-11-24T09:15:01
FEDERALBNK,INE171A01029,2023-11-24,NSE,EQ,EQ,buy,false,44.000000,147.750000,20019213,1100000000231825,2023-11-24T09:15:01
FEDERALBNK,INE171A01029,2023-11-24,NSE,EQ,EQ,buy,false,15.000000,147.649994,20019212,1100000000231825,2023-11-24T09:15:01
TRITURBINE,INE152M01016,2023-11-24,NSE,EQ,EQ,buy,false,6.000000,419.399994,60030481,1300000000260255,2023-11-24T09:15:01
JUNIORBEES,INF732E01045,2023-11-24,NSE,EQ,EQ,buy,false,50.000000,497.859985,40020275,1200000000211644,2023-11-24T09:15:01
JUNIORBEES,INF732E01045,2023-11-24,NSE,EQ,EQ,buy,false,22.000000,497.869995,40020276,1200000000211644,2023-11-24T09:15:01
ICICIBANK,INE090A01021,2023-11-24,NSE,EQ,EQ,buy,false,13.000000,922.700012,20019670,1100000000233864,2023-11-24T09:15:01
PRAJIND,INE074A01025,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,617.799988,40019666,1200000000209292,2023-11-24T09:15:01
MTARTECH,INE864I01014,2023-11-24,NSE,EQ,EQ,buy,false,5.000000,2195.300049,40019490,1200000000208600,2023-11-24T09:15:01
PITTIENG,INE450D01021,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,700.400024,40020287,1200000000211662,2023-11-24T09:15:01
KPITTECH,INE04I401011,2023-11-24,NSE,EQ,EQ,buy,false,8.000000,1454.000000,40020281,1200000000211648,2023-11-24T09:15:01
BANKBARODA,INE028A01039,2023-11-24,NSE,EQ,EQ,buy,false,31.000000,194.699997,13144,1000000000170139,2023-11-24T09:15:01
BORORENEW,INE666D01022,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,413.700012,239479,1000000001409558,2023-11-24T09:21:22
SANGHVIMOV,INE989A01024,2023-11-24,NSE,EQ,EQ,buy,false,3.000000,788.250000,60323861,1300000001543595,2023-11-24T09:21:22
TRITURBINE,INE152M01016,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,420.899994,60323860,1300000001543592,2023-11-24T09:21:22
SHAKTIPUMP,INE908D01010,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,1023.500000,60323864,1300000001543609,2023-11-24T09:21:22
SKIPPER,INE439E01022,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,257.450012,60323887,1300000001543661,2023-11-24T09:21:22
SBCL,INE386D01027,2023-11-24,NSE,EQ,EQ,buy,false,4.000000,544.049988,60323863,1300000001543604,2023-11-24T09:21:22
IONEXCHANG,INE570A01022,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,584.799988,20300138,1100000001568557,2023-11-24T09:21:22
BBL,INE464A01028,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,3777.850098,239476,1000000001409511,2023-11-24T09:21:22
GANECOS,INE845D01014,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,995.349976,20300141,1100000001568612,2023-11-24T09:21:22
TDPOWERSYS,INE419M01027,2023-11-24,NSE,EQ,EQ,buy,false,3.000000,284.049988,60323855,1300000001543571,2023-11-24T09:21:22
LIQUIDBEES,INF732E01037,2023-11-24,NSE,EQ,EQ,buy,false,3.000000,1000.000000,40297876,1200000001592260,2023-11-24T09:21:22
PRAJIND,INE074A01025,2023-11-24,NSE,EQ,EQ,buy,false,3.000000,615.700012,40297877,1200000001592264,2023-11-24T09:21:22
MTARTECH,INE864I01014,2023-11-24,NSE,EQ,EQ,buy,false,1.000000,2211.949951,40297888,1200000001592378,2023-11-24T09:21:22
PITTIENG,INE450D01021,2023-11-24,NSE,EQ,EQ,buy,false,2.000000,699.349976,40297886,1200000001592362,2023-11-24T09:21:22
LIQUIDBEES,INF732E01037,2023-11-28,NSE,EQ,EQ,buy,false,1.000000,1000.000000,43183177,1200000016789268,2023-11-28T11:28:10
MON100,INF247L01AP3,2023-11-29,BSE,EQ,E,buy,false,345.000000,130.000000,48800,1701229500022003432,2023-11-29T09:21:26
JUNIORBEES,INF732E01045,2023-11-29,BSE,EQ,B,buy,false,2.000000,504.000000,176800,1701229500011007660,2023-11-29T09:21:41
JUNIORBEES,INF732E01045,2023-11-29,BSE,EQ,B,buy,false,10.000000,503.799988,176500,1701229500011007660,2023-11-29T09:21:41
JUNIORBEES,INF732E01045,2023-11-29,BSE,EQ,B,buy,false,31.000000,504.190002,177100,1701229500011007660,2023-11-29T09:21:41
JUNIORBEES,INF732E01045,2023-11-29,BSE,EQ,B,buy,false,7.000000,503.549988,176300,1701229500011007660,2023-11-29T09:21:41
NIFTYBEES,INF204KB14I2,2023-11-29,NSE,EQ,EQ,buy,false,67.000000,220.399994,40280287,1200000001481504,2023-11-29T09:21:53
NIFTYBEES,INF204KB14I2,2023-11-29,NSE,EQ,EQ,buy,false,69.000000,220.429993,40280288,1200000001481504,2023-11-29T09:21:53
FEDERALBNK,INE171A01029,2023-11-29,NSE,EQ,EQ,buy,false,45.000000,150.000000,20319834,1100000001671392,2023-11-29T09:22:46
AUBANK,INE949L01017,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,736.450012,537428,1000000002147806,2023-11-29T09:22:46
BANKBARODA,INE028A01039,2023-11-29,NSE,EQ,EQ,buy,false,25.000000,197.250000,537426,1000000002147785,2023-11-29T09:22:46
HDFCBANK,INE040A01034,2023-11-29,NSE,EQ,EQ,buy,false,5.000000,1538.449951,20319829,1100000001671357,2023-11-29T09:22:46
ICICIBANK,INE090A01021,2023-11-29,NSE,EQ,EQ,buy,false,8.000000,927.450012,20319830,1100000001671374,2023-11-29T09:22:46
INDUSINDBK,INE095A01012,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,1482.300049,20319825,1100000001671353,2023-11-29T09:22:46
INDUSINDBK,INE095A01012,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,1482.400024,20319828,1100000001671353,2023-11-29T09:22:46
INDUSINDBK,INE095A01012,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,1482.300049,20319826,1100000001671353,2023-11-29T09:22:46
KARURVYSYA,INE036D01028,2023-11-29,NSE,EQ,EQ,buy,false,42.000000,152.050003,40306232,1200000001644984,2023-11-29T09:22:46
AXISBANK,INE238A01034,2023-11-29,NSE,EQ,EQ,buy,false,8.000000,1026.699951,537427,1000000002147798,2023-11-29T09:22:46
KOTAKBANK,INE237A01028,2023-11-29,NSE,EQ,EQ,buy,false,6.000000,1744.500000,40306231,1200000001644983,2023-11-29T09:22:46
INDUSINDBK,INE095A01012,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,1482.349976,20319827,1100000001671353,2023-11-29T09:22:46
AUBANK,INE949L01017,2023-11-29,NSE,EQ,EQ,buy,false,8.000000,736.450012,537429,1000000002147806,2023-11-29T09:22:46
ICICIBANK,INE090A01021,2023-11-29,NSE,EQ,EQ,buy,false,4.000000,927.450012,20319831,1100000001671374,2023-11-29T09:22:46
SBIN,INE062A01020,2023-11-29,NSE,EQ,EQ,buy,false,17.000000,566.400024,60348266,1300000001585697,2023-11-29T09:22:46
KPITTECH,INE04I401011,2023-11-29,NSE,EQ,EQ,buy,false,5.000000,1495.400024,40335750,1200000001831222,2023-11-29T09:23:51
HCLTECH,INE860A01027,2023-11-29,NSE,EQ,EQ,buy,false,8.000000,1329.349976,20351856,1100000001856161,2023-11-29T09:23:51
INFY,INE009A01021,2023-11-29,NSE,EQ,EQ,buy,false,5.000000,1454.599976,20351854,1100000001856139,2023-11-29T09:23:51
MPHASIS,INE356A01018,2023-11-29,NSE,EQ,EQ,buy,false,4.000000,2338.300049,40335749,1200000001831217,2023-11-29T09:23:51
LTIM,INE214T01019,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,5539.100098,40335751,1200000001831223,2023-11-29T09:23:51
PERSISTENT,INE262H01013,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,6424.299805,40335747,1200000001831214,2023-11-29T09:23:51
OFSS,INE881D01027,2023-11-29,NSE,EQ,EQ,buy,false,4.000000,4027.449951,40335752,1200000001831248,2023-11-29T09:23:51
COFORGE,INE591G01017,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,5629.950195,581156,1000000002368583,2023-11-29T09:23:51
TCS,INE467B01029,2023-11-29,NSE,EQ,EQ,buy,false,4.000000,3501.399902,60384981,1300000001754007,2023-11-29T09:23:51
SBCL,INE386D01027,2023-11-29,NSE,EQ,EQ,buy,false,3.000000,548.750000,60413480,1300000001890152,2023-11-29T09:24:45
IONEXCHANG,INE570A01022,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,581.950012,20375949,1100000001995482,2023-11-29T09:24:45
FIEMIND,INE737H01014,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,2051.850098,20375955,1100000001995514,2023-11-29T09:24:45
IONEXCHANG,INE570A01022,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,581.950012,20375948,1100000001995482,2023-11-29T09:24:45
BORORENEW,INE666D01022,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,424.299988,611370,1000000002534388,2023-11-29T09:24:45
FIEMIND,INE737H01014,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,2051.899902,20375956,1100000001995514,2023-11-29T09:24:45
GANECOS,INE845D01014,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,1005.950012,20375957,1100000001995522,2023-11-29T09:24:45
MTARTECH,INE864I01014,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,2233.300049,40360087,1200000001980464,2023-11-29T09:24:45
TDPOWERSYS,INE419M01027,2023-11-29,NSE,EQ,EQ,buy,false,7.000000,280.500000,60413477,1300000001890140,2023-11-29T09:24:45
PITTIENG,INE450D01021,2023-11-29,NSE,EQ,EQ,buy,false,5.000000,660.799988,40360066,1200000001980383,2023-11-29T09:24:45
PRAJIND,INE074A01025,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,619.400024,40360095,1200000001980507,2023-11-29T09:24:45
LIQUIDBEES,INF732E01037,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,1000.010010,40360076,1200000001980433,2023-11-29T09:24:45
PITTIENG,INE450D01021,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,660.700012,40360065,1200000001980383,2023-11-29T09:24:45
TRITURBINE,INE152M01016,2023-11-29,NSE,EQ,EQ,buy,false,3.000000,413.350006,60413488,1300000001890190,2023-11-29T09:24:45
SHAKTIPUMP,INE908D01010,2023-11-29,NSE,EQ,EQ,buy,false,2.000000,1027.199951,60413490,1300000001890193,2023-11-29T09:24:45
SHAKTIPUMP,INE908D01010,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,1027.150024,60413489,1300000001890193,2023-11-29T09:24:45
KSB,INE999A01015,2023-11-29,NSE,EQ,EQ,buy,false,1.000000,3331.699951,40360100,1200000001980518,2023-11-29T09:24:45
SKIPPER,INE439E01022,2023-11-29,NSE,EQ,EQ,buy,false,9.000000,252.399994,60413481,1300000001890159,2023-11-29T09:24:45
SANGHVIMOV,INE989A01024,2023-11-29,NSE,EQ,EQ,buy,false,3.000000,790.849976,60413499,1300000001890211,2023-11-29T09:24:45
PENIND,INE932A01024,2023-11-29,NSE,EQ,EQ,buy,false,8.000000,123.800003,40360067,1200000001980397,2023-11-29T09:24:45
CYIENT,INE136B01020,2023-12-04,NSE,EQ,EQ,sell,false,2.000000,2083.050049,1959917,1000000009118245,2023-12-04T09:55:44
CYIENT,INE136B01020,2023-12-04,NSE,EQ,EQ,sell,false,4.000000,2083.050049,1959918,1000000009118245,2023-12-04T09:55:44
MAZDOCK,INE249Z01012,2023-12-04,NSE,EQ,EQ,sell,false,37.000000,2026.500000,41678180,1200000008014414,2023-12-04T09:55:44
NATCOPHARM,INE987B01026,2023-12-04,NSE,EQ,EQ,sell,false,84.000000,792.150024,41678184,1200000008014436,2023-12-04T09:55:44
NATCOPHARM,INE987B01026,2023-12-04,NSE,EQ,EQ,sell,false,11.000000,792.200012,41678183,1200000008014436,2023-12-04T09:55:44
JYOTHYLAB,INE668F01031,2023-12-04,NSE,EQ,EQ,buy,false,173.000000,446.450012,41679073,1200000008019312,2023-12-04T09:55:46
GLENMARK,INE935A01035,2023-12-04,NSE,EQ,EQ,sell,false,58.000000,792.400024,21945514,1100000008506717,2023-12-04T09:56:43
FUSION,INE139R01012,2023-12-04,NSE,EQ,EQ,sell,false,17.000000,556.099976,21945513,1100000008506708,2023-12-04T09:56:43
ARVIND,INE034A01011,2023-12-04,NSE,EQ,EQ,sell,false,47.000000,227.250000,1993778,1000000009286149,2023-12-04T09:56:43
FUSION,INE139R01012,2023-12-04,NSE,EQ,EQ,sell,false,60.000000,556.150024,21945512,1100000008506708,2023-12-04T09:56:43
HGINFRA,INE926X01010,2023-12-04,NSE,EQ,EQ,sell,false,45.000000,843.549988,21945520,1100000008506735,2023-12-04T09:56:43
HGINFRA,INE926X01010,2023-12-04,NSE,EQ,EQ,sell,false,4.000000,843.599976,21945519,1100000008506735,2023-12-04T09:56:43
ITC,INE154A01025,2023-12-04,NSE,EQ,EQ,sell,false,104.000000,451.700012,21945517,1100000008506729,2023-12-04T09:56:43
FINCABLES,INE235A01022,2023-12-04,NSE,EQ,EQ,sell,false,44.000000,1040.000000,21945518,1100000008506730,2023-12-04T09:56:43
PCBL,INE602A01031,2023-12-04,NSE,EQ,EQ,buy,false,1.000000,277.899994,41705681,1200000008155771,2023-12-04T09:56:46
PCBL,INE602A01031,2023-12-04,NSE,EQ,EQ,buy,false,26.000000,277.899994,41705682,1200000008155771,2023-12-04T09:56:46
